DataSource,Latitude,Longitude,Lake,Region,Year,Month,Day,DOC_mgL,Fish_Species,SampleID,Length_mm,d13C,d15N,C.N,Av_pelagic_d13C,Av_pelagic_d15N,Av_benthic_d13C,Av_benthic_d15N,d13Ccorr.lipids,Pelagic diet proportion,Trophic position
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A443,120,-34.06,13.32,3.27,-35.1,6.7,-29.6,5.6,-33.5,0.71,4
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A17,121,-33.62,12.72,3.29,-35.1,6.7,-29.6,5.6,-33,0.62,3.9
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A445,121,-33.76,13.45,3.27,-35.1,6.7,-29.6,5.6,-33.2,0.65,4.1
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A18,124,-33.29,12.38,3.29,-35.1,6.7,-29.6,5.6,-32.7,0.56,3.8
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A29,126,-32.7,12.73,3.23,-35.1,6.7,-29.6,5.6,-32.2,0.47,3.9
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A351,126,-33.44,12.37,3.16,-35.1,6.7,-29.6,5.6,-33.1,0.64,3.8
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A440,128,-33.49,12.54,3.11,-35.1,6.7,-29.6,5.6,-33.2,0.65,3.8
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A448,136,-32.99,13.69,3.15,-35.1,6.7,-29.6,5.6,-32.7,0.56,4.2
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A32,142,-32.58,11.97,3.19,-35.1,6.7,-29.6,5.6,-32.2,0.47,3.7
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A439,146,-33.72,11.91,3.25,-35.1,6.7,-29.6,5.6,-33.2,0.65,3.6
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A441,165,-31.67,11.52,3.09,-35.1,6.7,-29.6,5.6,-31.5,0.35,3.6
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A435,189,-32.52,12.57,3.12,-35.1,6.7,-29.6,5.6,-32.3,0.49,3.9
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,A434,191,-32.88,12.5,3.21,-35.1,6.7,-29.6,5.6,-32.4,0.51,3.9
Andersson,59.87,17.17,Strandsjon,Sweden,2007,8,14,21,European perch,190,241,-32.65,13.17,3.26,-35.1,6.7,-29.6,5.6,-32.1,0.45,4.1
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_18,91.1,-30.77,7.11,3.46,-33.17,4,-29.49285714,2.524285714,-29.8,0.08,3.3
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_16,93.5,-30.82,6.8,3.43,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.2
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_17,101.2,-31.78,7.73,3.51,-33.17,4,-29.49285714,2.524285714,-30.7,0.33,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_37,103,-31.18,7.48,3.45,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_33,103.9,-31.11,7.99,3.41,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_46,105,-31.49,7.76,3.26,-33.17,4,-29.49285714,2.524285714,-30.9,0.38,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_11,105.1,-30.36,7.38,3.26,-33.17,4,-29.49285714,2.524285714,-29.8,0.08,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_07,105.6,-32.1,7.47,3.51,-33.17,4,-29.49285714,2.524285714,-31.1,0.44,3.3
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_13,106.5,-31.4,7.95,3.47,-33.17,4,-29.49285714,2.524285714,-30.4,0.25,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_49,106.8,-30.68,7.02,3.23,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.2
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_42,107.1,-31.1,7.45,3.22,-33.17,4,-29.49285714,2.524285714,-30.6,0.3,3.3
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_50,107.9,-31.04,7.53,3.34,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_49,109.5,-30.95,7.37,3.31,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.3
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_47,110,-31.3,7.5,3.38,-33.17,4,-29.49285714,2.524285714,-30.5,0.27,3.3
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_44,110.6,-30.95,7.23,3.29,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.3
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_40,110.9,-31.02,7.83,3.35,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_38,111,-31.04,7.38,3.4,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.3
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_47,111.5,-30.57,7.32,3.24,-33.17,4,-29.49285714,2.524285714,-30,0.14,3.3
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_35,111.8,-30.68,7.57,3.28,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_31,111.8,-31.05,7.49,3.43,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_15,112.6,-31.23,7.89,3.28,-33.17,4,-29.49285714,2.524285714,-30.6,0.3,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_43,112.6,-30.51,7.41,3.26,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_36,113,-31.36,7.83,3.24,-33.17,4,-29.49285714,2.524285714,-30.8,0.36,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_22,114.2,-32.05,7.84,3.26,-33.17,4,-29.49285714,2.524285714,-31.5,0.55,3.3
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_08,115.2,-30.65,8.1,3.33,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.6
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_04,116.8,-30.66,8,3.41,-33.17,4,-29.49285714,2.524285714,-29.8,0.08,3.6
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_10,116.9,-30.92,7.88,3.34,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_43,117.5,-31.39,8.19,3.33,-33.17,4,-29.49285714,2.524285714,-30.7,0.33,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_02,117.5,-31.99,8.11,3.38,-33.17,4,-29.49285714,2.524285714,-31.2,0.46,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_45,119.3,-30.82,7.8,3.36,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_42,119.8,-31.39,7.76,3.37,-33.17,4,-29.49285714,2.524285714,-30.6,0.3,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_32,120.2,-30.22,7.38,3.27,-33.17,4,-29.49285714,2.524285714,-29.6,0.03,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_05,120.3,-30.94,8.06,3.33,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_48,120.6,-31.49,7.9,3.3,-33.17,4,-29.49285714,2.524285714,-30.8,0.36,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_41,121.3,-30.96,7.77,3.31,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_39,121.8,-31.47,8.32,3.37,-33.17,4,-29.49285714,2.524285714,-30.7,0.33,3.6
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_14,122,-30.63,7.56,3.23,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_08,122.3,-30.23,7.62,3.33,-33.17,4,-29.49285714,2.524285714,-29.5,0,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_40,122.8,-30.79,7,3.31,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.2
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_45,123,-30.72,7.81,3.37,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_03,123.2,-31.62,7.73,3.28,-33.17,4,-29.49285714,2.524285714,-31,0.41,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_15,123.4,-30.3,7.64,3.24,-33.17,4,-29.49285714,2.524285714,-29.8,0.08,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_06,123.9,-30.42,7.53,3.25,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_01,124.1,-30.89,7.66,3.31,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_02,124.3,-31,7.92,3.26,-33.17,4,-29.49285714,2.524285714,-30.4,0.25,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_04,124.8,-30.71,8.09,3.28,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.6
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_12,125,-30.71,7.64,3.28,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_44,125.3,-30.2,7.69,3.33,-33.17,4,-29.49285714,2.524285714,-29.5,0,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_46,125.4,-30.37,7.72,3.24,-33.17,4,-29.49285714,2.524285714,-29.8,0.08,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_01,126.1,-30.42,7.35,3.32,-33.17,4,-29.49285714,2.524285714,-29.7,0.06,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_38,126.3,-31.25,7.79,3.28,-33.17,4,-29.49285714,2.524285714,-30.6,0.3,3.4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_11,126.7,-30.41,7.91,3.25,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_03,127.2,-30.58,7.7,3.32,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.5
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_P_05,131.4,-30.64,8.1,3.28,-33.17,4,-29.49285714,2.524285714,-30,0.14,3.6
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_06,138.6,-30.86,8.2,3.24,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.6
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_37,170.4,-30.12,8.47,3.21,-33.17,4,-29.49285714,2.524285714,-29.7,0.06,3.7
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_50,264.3,-29.6,9.08,3.16,-33.17,4,-29.49285714,2.524285714,-29.2,0,4
Andersson,57.11,14.48,Gyslattasjon,Sweden,2017,7,24,11.52,European perch,Gy_L_19,280.9,-30.18,9.06,3.22,-33.17,4,-29.49285714,2.524285714,-29.7,0.06,3.9
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A521,52,-30.5,12.91,3.26,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.4
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A518,53,-30.55,13.09,3.26,-31.6,4.9,-29.1,4.7,-30,0.36,4.4
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A520,54,-30.5,12.63,3.34,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.3
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A515,55,-30.47,13.29,3.22,-31.6,4.9,-29.1,4.7,-30,0.36,4.5
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A365,55,-30.42,12.4,3.25,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.2
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A516,57,-30.34,12.87,3.22,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.4
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A366,58,-29.85,11.94,3.23,-31.6,4.9,-29.1,4.7,-29.3,0.08,4.1
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A375,87,-30.27,13.59,3.21,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A396,89,-30.43,13,3.23,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.4
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A536,91,-29.69,14.28,3.23,-31.6,4.9,-29.1,4.7,-29.2,0.04,4.8
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A534,92,-31.12,13.69,3.26,-31.6,4.9,-29.1,4.7,-30.6,0.6,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A391,92,-30.29,15.23,3.2,-31.6,4.9,-29.1,4.7,-29.8,0.28,5.1
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A531,93,-30.84,14.21,3.18,-31.6,4.9,-29.1,4.7,-30.4,0.52,4.8
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A368,93,-30.2,13.83,3.19,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A532,94,-30.49,14.62,3.23,-31.6,4.9,-29.1,4.7,-30,0.36,4.9
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A389,94,-30.34,14.07,3.23,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A388,95,-30.34,14.27,3.25,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.8
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A394,96,-30.06,14.28,3.25,-31.6,4.9,-29.1,4.7,-29.5,0.16,4.8
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A390,96,-30.35,13.88,3.19,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A533,97,-30.77,12.54,3.2,-31.6,4.9,-29.1,4.7,-30.3,0.48,4.3
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A549,97,-30.45,14.73,3.23,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.9
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A377,97,-29.84,13.73,3.18,-31.6,4.9,-29.1,4.7,-29.4,0.12,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A378,98,-30.68,13.55,3.17,-31.6,4.9,-29.1,4.7,-30.3,0.48,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A383,98,-30.47,13.69,3.27,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A395,98,-30.71,13.32,3.19,-31.6,4.9,-29.1,4.7,-30.3,0.48,4.5
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A373,98,-30.25,13.2,3.2,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.5
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A541,99,-30.78,15.01,3.15,-31.6,4.9,-29.1,4.7,-30.4,0.52,5
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A376,99,-30.35,14.32,3.19,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.8
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A392,99,-30.24,14.44,3.26,-31.6,4.9,-29.1,4.7,-29.7,0.24,4.9
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A327,100,-31.52,12.18,2.99,-31.6,4.9,-29.1,4.7,-31.6,1,4.1
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A381,100,-30.32,13.71,3.17,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A387,100,-30.3,14.08,3.22,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A384,100,-30.46,13.68,3.19,-31.6,4.9,-29.1,4.7,-30,0.36,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A369,100,-30.35,13.88,3.24,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A330,101,-30.42,12.32,3.09,-31.6,4.9,-29.1,4.7,-30.2,0.44,4.2
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A367,101,-30.4,14.26,3.15,-31.6,4.9,-29.1,4.7,-30.1,0.4,4.8
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A393,101,-29.46,13.68,3.19,-31.6,4.9,-29.1,4.7,-29,0,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A319,102,-29.96,14.05,3.2,-31.6,4.9,-29.1,4.7,-29.5,0.16,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A318,103,-30.35,13.45,3.21,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A540,103,-30.61,14.12,3.19,-31.6,4.9,-29.1,4.7,-30.2,0.44,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A380,103,-30.27,14.35,3.21,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.8
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A530,104,-30.1,13.62,3.18,-31.6,4.9,-29.1,4.7,-29.7,0.24,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A555,104,-30.74,13.31,3.26,-31.6,4.9,-29.1,4.7,-30.2,0.44,4.5
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A371,104,-30.18,14.17,3.17,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.8
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A385,104,-30.34,14.08,3.18,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A374,104,-30.11,13.84,3.19,-31.6,4.9,-29.1,4.7,-29.7,0.24,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A386,105,-30.59,14.04,3.23,-31.6,4.9,-29.1,4.7,-30.1,0.4,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A545,106,-30.46,14.11,3.17,-31.6,4.9,-29.1,4.7,-30.1,0.4,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A370,106,-30.44,13.71,3.18,-31.6,4.9,-29.1,4.7,-30,0.36,4.6
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A379,106,-30.3,13.93,3.16,-31.6,4.9,-29.1,4.7,-29.9,0.32,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A542,107,-30.51,11.71,3.14,-31.6,4.9,-29.1,4.7,-30.2,0.44,4
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A322,108,-30.14,13.83,3.16,-31.6,4.9,-29.1,4.7,-29.8,0.28,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A321,121,-31.15,10.53,3.16,-31.6,4.9,-29.1,4.7,-30.8,0.68,3.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A331,143,-29.99,11.04,3.1,-31.6,4.9,-29.1,4.7,-29.8,0.28,3.8
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A334,210,-29.41,13.82,3.17,-31.6,4.9,-29.1,4.7,-29,0,4.7
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A90,232,-28.41,15.72,3.2,-31.6,4.9,-29.1,4.7,-28,0,5.3
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A88,235,-29.46,15.46,3.08,-31.6,4.9,-29.1,4.7,-29.3,0.08,5.2
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A89,284,-29.24,15.48,3.11,-31.6,4.9,-29.1,4.7,-29,0,5.2
Andersson,59.73,17.84,Valloxen,Sweden,2007,8,17,17.6,European perch,A91,354,-28.73,14.1,3.25,-31.6,4.9,-29.1,4.7,-28.2,0,4.8
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_11,92.4,-30.76,4.85,3.11,-35.42166667,1.766666667,-28.40444444,1.458888889,-30.5,0.3,3
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_08,94.6,-31.51,5.01,3.16,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.2,0.4,3
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_P_40,94.7,-32.01,4.86,3.22,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.5,0.44,3
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_07,96.9,-30.37,5.95,3.14,-35.42166667,1.766666667,-28.40444444,1.458888889,-30.1,0.24,3.3
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_31,98.1,-31.46,5.5,3.15,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.1,0.38,3.2
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_35,98.4,-31.6,4.91,3.2,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.2,0.4,3
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_24,98.7,-31.54,5.46,3.13,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.2,0.4,3.1
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_42,99.7,-31.46,5.32,3.16,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.1,0.38,3.1
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_P_30,99.9,-31.19,5.38,3.15,-35.42166667,1.766666667,-28.40444444,1.458888889,-30.9,0.36,3.1
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_04,100.3,-31.24,5.66,3.21,-35.42166667,1.766666667,-28.40444444,1.458888889,-30.8,0.34,3.2
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_28,100.9,-31.25,5.4,3.17,-35.42166667,1.766666667,-28.40444444,1.458888889,-30.9,0.36,3.1
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_37,101.1,-31.26,5.38,3.12,-35.42166667,1.766666667,-28.40444444,1.458888889,-31,0.37,3.1
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_P_26,101.1,-31.47,5.06,3.17,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.1,0.38,3
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_39,101.6,-31.41,5.33,3.16,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.1,0.38,3.1
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_L_34,101.8,-31.75,5.88,3.19,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.3,0.41,3.3
Andersson,56.59,15.73,Brunnsjon,Sweden,2017,7,29,18.94,European perch,Br_P_28,102,-31.76,5.02,3.19,-35.42166667,1.766666667,-28.40444444,1.458888889,-31.3,0.41,3
